2023-05-29 16:49:50,136 [ 1] INFO  Unity: LoadingManager start
2023-05-29 16:51:16,627 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:16,627 [ 1] INFO  Unity: SetDirection:(86, -52, 0)
2023-05-29 16:51:16,628 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:18,508 [ 1] INFO  Unity: Character_1_가가가 OnDestroy :ID:9 POS:(5483, 3466, 800) DIR:(23, -97, 0) SPD:0 
2023-05-29 16:51:18,508 [ 1] INFO  Unity: Character_1003_qqqq OnDestroy :ID:10 POS:(5350, 3723, 800) DIR:(86, -52, 0) SPD:0 
2023-05-29 16:51:18,509 [ 1] INFO  Unity: OnDestroy NetworkManager.
2023-05-29 16:51:18,510 [ 1] WARN  Unity: CloseConnection(), errorCode: 1007
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:176)
Network.NetClient:OnDestroy() (at Assets/Scripts/Network/NetClient.cs:171)

